Unnamed: 0,ParticipantID,posture,score,surface,dexterity,form,orientation,rating
744,participate_25,On_Left_Fist_0,4,On,Left,Fist,0,Comfort
745,participant_26,On_Left_Fist_0,4,On,Left,Fist,0,Comfort
746,participant_27,On_Left_Fist_0,4,On,Left,Fist,0,Comfort
747,participant_28,On_Left_Fist_0,2,On,Left,Fist,0,Comfort
748,participant_29,On_Left_Fist_0,2,On,Left,Fist,0,Comfort
749,participant_30,On_Left_Fist_0,4,On,Left,Fist,0,Comfort
750,participant_1,On_Left_Fist_0,2,On,Left,Fist,0,Preference
751,participant_2,On_Left_Fist_0,3,On,Left,Fist,0,Preference
752,participant_3,On_Left_Fist_0,4,On,Left,Fist,0,Preference
753,participant_4,On_Left_Fist_0,3,On,Left,Fist,0,Preference
754,participant_5,On_Left_Fist_0,2,On,Left,Fist,0,Preference
755,participant_6,On_Left_Fist_0,2,On,Left,Fist,0,Preference
756,participant_7,On_Left_Fist_0,4,On,Left,Fist,0,Preference
757,participant_8,On_Left_Fist_0,3,On,Left,Fist,0,Preference
758,participant_9,On_Left_Fist_0,2,On,Left,Fist,0,Preference
759,participant_10,On_Left_Fist_0,3,On,Left,Fist,0,Preference
760,participant_11,On_Left_Fist_0,3,On,Left,Fist,0,Preference
761,participant_12,On_Left_Fist_0,2,On,Left,Fist,0,Preference
762,participant_13,On_Left_Fist_0,5,On,Left,Fist,0,Preference
763,participant_14,On_Left_Fist_0,5,On,Left,Fist,0,Preference
764,participant_15,On_Left_Fist_0,3,On,Left,Fist,0,Preference
765,participant_16,On_Left_Fist_0,5,On,Left,Fist,0,Preference
766,participant_17,On_Left_Fist_0,5,On,Left,Fist,0,Preference
767,participant_18,On_Left_Fist_0,3,On,Left,Fist,0,Preference
768,participant_19,On_Left_Fist_0,3,On,Left,Fist,0,Preference
769,participant_20,On_Left_Fist_0,3,On,Left,Fist,0,Preference
770,participant_21,On_Left_Fist_0,4,On,Left,Fist,0,Preference
771,participant_22,On_Left_Fist_0,5,On,Left,Fist,0,Preference
772,participant_23,On_Left_Fist_0,4,On,Left,Fist,0,Preference
773,participant_24,On_Left_Fist_0,2,On,Left,Fist,0,Preference
774,participate_25,On_Left_Fist_0,4,On,Left,Fist,0,Preference
775,participant_26,On_Left_Fist_0,4,On,Left,Fist,0,Preference
776,participant_27,On_Left_Fist_0,4,On,Left,Fist,0,Preference
777,participant_28,On_Left_Fist_0,2,On,Left,Fist,0,Preference
778,participant_29,On_Left_Fist_0,3,On,Left,Fist,0,Preference
779,participant_30,On_Left_Fist_0,4,On,Left,Fist,0,Preference
780,participant_1,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
781,participant_2,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
782,participant_3,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
783,participant_4,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
784,participant_5,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
785,participant_6,On_Right_Fist_0,2,On,Right,Fist,0,Comfort
786,participant_7,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
787,participant_8,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
788,participant_9,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
789,participant_10,On_Right_Fist_0,5,On,Right,Fist,0,Comfort
790,participant_11,On_Right_Fist_0,2,On,Right,Fist,0,Comfort
791,participant_12,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
792,participant_13,On_Right_Fist_0,5,On,Right,Fist,0,Comfort
793,participant_14,On_Right_Fist_0,5,On,Right,Fist,0,Comfort
794,participant_15,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
795,participant_16,On_Right_Fist_0,5,On,Right,Fist,0,Comfort
796,participant_17,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
797,participant_18,On_Right_Fist_0,5,On,Right,Fist,0,Comfort
798,participant_19,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
799,participant_20,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
800,participant_21,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
801,participant_22,On_Right_Fist_0,5,On,Right,Fist,0,Comfort
802,participant_23,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
803,participant_24,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
804,participate_25,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
805,participant_26,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
806,participant_27,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
807,participant_28,On_Right_Fist_0,3,On,Right,Fist,0,Comfort
808,participant_29,On_Right_Fist_0,2,On,Right,Fist,0,Comfort
809,participant_30,On_Right_Fist_0,4,On,Right,Fist,0,Comfort
810,participant_1,On_Right_Fist_0,4,On,Right,Fist,0,Preference
811,participant_2,On_Right_Fist_0,4,On,Right,Fist,0,Preference
812,participant_3,On_Right_Fist_0,4,On,Right,Fist,0,Preference
813,participant_4,On_Right_Fist_0,3,On,Right,Fist,0,Preference
814,participant_5,On_Right_Fist_0,3,On,Right,Fist,0,Preference
815,participant_6,On_Right_Fist_0,2,On,Right,Fist,0,Preference
816,participant_7,On_Right_Fist_0,4,On,Right,Fist,0,Preference
817,participant_8,On_Right_Fist_0,4,On,Right,Fist,0,Preference
818,participant_9,On_Right_Fist_0,3,On,Right,Fist,0,Preference
819,participant_10,On_Right_Fist_0,3,On,Right,Fist,0,Preference
820,participant_11,On_Right_Fist_0,2,On,Right,Fist,0,Preference
821,participant_12,On_Right_Fist_0,3,On,Right,Fist,0,Preference
822,participant_13,On_Right_Fist_0,5,On,Right,Fist,0,Preference
823,participant_14,On_Right_Fist_0,5,On,Right,Fist,0,Preference
824,participant_15,On_Right_Fist_0,3,On,Right,Fist,0,Preference
825,participant_16,On_Right_Fist_0,5,On,Right,Fist,0,Preference
826,participant_17,On_Right_Fist_0,5,On,Right,Fist,0,Preference
827,participant_18,On_Right_Fist_0,3,On,Right,Fist,0,Preference
828,participant_19,On_Right_Fist_0,3,On,Right,Fist,0,Preference
829,participant_20,On_Right_Fist_0,2,On,Right,Fist,0,Preference
830,participant_21,On_Right_Fist_0,4,On,Right,Fist,0,Preference
831,participant_22,On_Right_Fist_0,5,On,Right,Fist,0,Preference
832,participant_23,On_Right_Fist_0,3,On,Right,Fist,0,Preference
833,participant_24,On_Right_Fist_0,2,On,Right,Fist,0,Preference
834,participate_25,On_Right_Fist_0,4,On,Right,Fist,0,Preference
835,participant_26,On_Right_Fist_0,4,On,Right,Fist,0,Preference
836,participant_27,On_Right_Fist_0,4,On,Right,Fist,0,Preference
837,participant_28,On_Right_Fist_0,3,On,Right,Fist,0,Preference
838,participant_29,On_Right_Fist_0,3,On,Right,Fist,0,Preference
839,participant_30,On_Right_Fist_0,4,On,Right,Fist,0,Preference
840,participant_1,On_Left_Fist_90,1,On,Left,Fist,90,Comfort
841,participant_2,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
842,participant_3,On_Left_Fist_90,3,On,Left,Fist,90,Comfort
843,participant_4,On_Left_Fist_90,3,On,Left,Fist,90,Comfort
844,participant_5,On_Left_Fist_90,3,On,Left,Fist,90,Comfort
845,participant_6,On_Left_Fist_90,2,On,Left,Fist,90,Comfort
846,participant_7,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
847,participant_8,On_Left_Fist_90,3,On,Left,Fist,90,Comfort
848,participant_9,On_Left_Fist_90,2,On,Left,Fist,90,Comfort
849,participant_10,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
850,participant_11,On_Left_Fist_90,2,On,Left,Fist,90,Comfort
851,participant_12,On_Left_Fist_90,1,On,Left,Fist,90,Comfort
852,participant_13,On_Left_Fist_90,5,On,Left,Fist,90,Comfort
853,participant_14,On_Left_Fist_90,5,On,Left,Fist,90,Comfort
854,participant_15,On_Left_Fist_90,3,On,Left,Fist,90,Comfort
855,participant_16,On_Left_Fist_90,5,On,Left,Fist,90,Comfort
856,participant_17,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
857,participant_18,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
858,participant_19,On_Left_Fist_90,3,On,Left,Fist,90,Comfort
859,participant_20,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
860,participant_21,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
861,participant_22,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
862,participant_23,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
863,participant_24,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
864,participate_25,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
865,participant_26,On_Left_Fist_90,5,On,Left,Fist,90,Comfort
866,participant_27,On_Left_Fist_90,3,On,Left,Fist,90,Comfort
867,participant_28,On_Left_Fist_90,2,On,Left,Fist,90,Comfort
868,participant_29,On_Left_Fist_90,2,On,Left,Fist,90,Comfort
869,participant_30,On_Left_Fist_90,4,On,Left,Fist,90,Comfort
870,participant_1,On_Left_Fist_90,1,On,Left,Fist,90,Preference
871,participant_2,On_Left_Fist_90,4,On,Left,Fist,90,Preference
872,participant_3,On_Left_Fist_90,4,On,Left,Fist,90,Preference
873,participant_4,On_Left_Fist_90,3,On,Left,Fist,90,Preference
874,participant_5,On_Left_Fist_90,3,On,Left,Fist,90,Preference
875,participant_6,On_Left_Fist_90,2,On,Left,Fist,90,Preference
876,participant_7,On_Left_Fist_90,5,On,Left,Fist,90,Preference
877,participant_8,On_Left_Fist_90,3,On,Left,Fist,90,Preference
878,participant_9,On_Left_Fist_90,2,On,Left,Fist,90,Preference
879,participant_10,On_Left_Fist_90,2,On,Left,Fist,90,Preference
880,participant_11,On_Left_Fist_90,2,On,Left,Fist,90,Preference
881,participant_12,On_Left_Fist_90,1,On,Left,Fist,90,Preference
882,participant_13,On_Left_Fist_90,5,On,Left,Fist,90,Preference
883,participant_14,On_Left_Fist_90,5,On,Left,Fist,90,Preference
884,participant_15,On_Left_Fist_90,3,On,Left,Fist,90,Preference
885,participant_16,On_Left_Fist_90,5,On,Left,Fist,90,Preference
886,participant_17,On_Left_Fist_90,5,On,Left,Fist,90,Preference
887,participant_18,On_Left_Fist_90,2,On,Left,Fist,90,Preference
888,participant_19,On_Left_Fist_90,3,On,Left,Fist,90,Preference
889,participant_20,On_Left_Fist_90,4,On,Left,Fist,90,Preference
890,participant_21,On_Left_Fist_90,4,On,Left,Fist,90,Preference
891,participant_22,On_Left_Fist_90,4,On,Left,Fist,90,Preference
892,participant_23,On_Left_Fist_90,4,On,Left,Fist,90,Preference
893,participant_24,On_Left_Fist_90,4,On,Left,Fist,90,Preference
894,participate_25,On_Left_Fist_90,4,On,Left,Fist,90,Preference
895,participant_26,On_Left_Fist_90,5,On,Left,Fist,90,Preference
896,participant_27,On_Left_Fist_90,3,On,Left,Fist,90,Preference
897,participant_28,On_Left_Fist_90,2,On,Left,Fist,90,Preference
898,participant_29,On_Left_Fist_90,2,On,Left,Fist,90,Preference
899,participant_30,On_Left_Fist_90,4,On,Left,Fist,90,Preference
900,participant_1,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
901,participant_2,On_Right_Fist_90,5,On,Right,Fist,90,Comfort
902,participant_3,On_Right_Fist_90,5,On,Right,Fist,90,Comfort
903,participant_4,On_Right_Fist_90,3,On,Right,Fist,90,Comfort
904,participant_5,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
905,participant_6,On_Right_Fist_90,2,On,Right,Fist,90,Comfort
906,participant_7,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
907,participant_8,On_Right_Fist_90,5,On,Right,Fist,90,Comfort
908,participant_9,On_Right_Fist_90,3,On,Right,Fist,90,Comfort
909,participant_10,On_Right_Fist_90,3,On,Right,Fist,90,Comfort
910,participant_11,On_Right_Fist_90,3,On,Right,Fist,90,Comfort
911,participant_12,On_Right_Fist_90,2,On,Right,Fist,90,Comfort
912,participant_13,On_Right_Fist_90,5,On,Right,Fist,90,Comfort
913,participant_14,On_Right_Fist_90,5,On,Right,Fist,90,Comfort
914,participant_15,On_Right_Fist_90,3,On,Right,Fist,90,Comfort
915,participant_16,On_Right_Fist_90,5,On,Right,Fist,90,Comfort
916,participant_17,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
917,participant_18,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
918,participant_19,On_Right_Fist_90,3,On,Right,Fist,90,Comfort
919,participant_20,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
920,participant_21,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
921,participant_22,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
922,participant_23,On_Right_Fist_90,3,On,Right,Fist,90,Comfort
923,participant_24,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
924,participate_25,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
925,participant_26,On_Right_Fist_90,5,On,Right,Fist,90,Comfort
926,participant_27,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
927,participant_28,On_Right_Fist_90,3,On,Right,Fist,90,Comfort
928,participant_29,On_Right_Fist_90,2,On,Right,Fist,90,Comfort
929,participant_30,On_Right_Fist_90,4,On,Right,Fist,90,Comfort
930,participant_1,On_Right_Fist_90,4,On,Right,Fist,90,Preference
931,participant_2,On_Right_Fist_90,5,On,Right,Fist,90,Preference
932,participant_3,On_Right_Fist_90,2,On,Right,Fist,90,Preference
933,participant_4,On_Right_Fist_90,3,On,Right,Fist,90,Preference
934,participant_5,On_Right_Fist_90,4,On,Right,Fist,90,Preference
935,participant_6,On_Right_Fist_90,2,On,Right,Fist,90,Preference
936,participant_7,On_Right_Fist_90,4,On,Right,Fist,90,Preference
937,participant_8,On_Right_Fist_90,5,On,Right,Fist,90,Preference
938,participant_9,On_Right_Fist_90,3,On,Right,Fist,90,Preference
939,participant_10,On_Right_Fist_90,2,On,Right,Fist,90,Preference
940,participant_11,On_Right_Fist_90,3,On,Right,Fist,90,Preference
941,participant_12,On_Right_Fist_90,2,On,Right,Fist,90,Preference
942,participant_13,On_Right_Fist_90,5,On,Right,Fist,90,Preference
943,participant_14,On_Right_Fist_90,5,On,Right,Fist,90,Preference
944,participant_15,On_Right_Fist_90,3,On,Right,Fist,90,Preference
945,participant_16,On_Right_Fist_90,5,On,Right,Fist,90,Preference
946,participant_17,On_Right_Fist_90,5,On,Right,Fist,90,Preference
947,participant_18,On_Right_Fist_90,2,On,Right,Fist,90,Preference
948,participant_19,On_Right_Fist_90,3,On,Right,Fist,90,Preference
949,participant_20,On_Right_Fist_90,4,On,Right,Fist,90,Preference
950,participant_21,On_Right_Fist_90,4,On,Right,Fist,90,Preference
951,participant_22,On_Right_Fist_90,4,On,Right,Fist,90,Preference
952,participant_23,On_Right_Fist_90,3,On,Right,Fist,90,Preference
953,participant_24,On_Right_Fist_90,4,On,Right,Fist,90,Preference
954,participate_25,On_Right_Fist_90,4,On,Right,Fist,90,Preference
955,participant_26,On_Right_Fist_90,5,On,Right,Fist,90,Preference
956,participant_27,On_Right_Fist_90,4,On,Right,Fist,90,Preference
957,participant_28,On_Right_Fist_90,3,On,Right,Fist,90,Preference
958,participant_29,On_Right_Fist_90,2,On,Right,Fist,90,Preference
959,participant_30,On_Right_Fist_90,4,On,Right,Fist,90,Preference
960,participant_1,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
961,participant_2,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
962,participant_3,On_Left_Fist_180,2,On,Left,Fist,180,Comfort
963,participant_4,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
964,participant_5,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
965,participant_6,On_Left_Fist_180,2,On,Left,Fist,180,Comfort
966,participant_7,On_Left_Fist_180,3,On,Left,Fist,180,Comfort
967,participant_8,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
968,participant_9,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
969,participant_10,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
970,participant_11,On_Left_Fist_180,3,On,Left,Fist,180,Comfort
971,participant_12,On_Left_Fist_180,2,On,Left,Fist,180,Comfort
972,participant_13,On_Left_Fist_180,3,On,Left,Fist,180,Comfort
973,participant_14,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
974,participant_15,On_Left_Fist_180,3,On,Left,Fist,180,Comfort
975,participant_16,On_Left_Fist_180,4,On,Left,Fist,180,Comfort
976,participant_17,On_Left_Fist_180,3,On,Left,Fist,180,Comfort
977,participant_18,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
978,participant_19,On_Left_Fist_180,2,On,Left,Fist,180,Comfort
979,participant_20,On_Left_Fist_180,2,On,Left,Fist,180,Comfort
980,participant_21,On_Left_Fist_180,2,On,Left,Fist,180,Comfort
981,participant_22,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
982,participant_23,On_Left_Fist_180,3,On,Left,Fist,180,Comfort
983,participant_24,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
984,participate_25,On_Left_Fist_180,3,On,Left,Fist,180,Comfort
985,participant_26,On_Left_Fist_180,2,On,Left,Fist,180,Comfort
986,participant_27,On_Left_Fist_180,2,On,Left,Fist,180,Comfort
987,participant_28,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
988,participant_29,On_Left_Fist_180,1,On,Left,Fist,180,Comfort
989,participant_30,On_Left_Fist_180,3,On,Left,Fist,180,Comfort
990,participant_1,On_Left_Fist_180,1,On,Left,Fist,180,Preference
991,participant_2,On_Left_Fist_180,1,On,Left,Fist,180,Preference
992,participant_3,On_Left_Fist_180,3,On,Left,Fist,180,Preference
993,participant_4,On_Left_Fist_180,1,On,Left,Fist,180,Preference
994,participant_5,On_Left_Fist_180,1,On,Left,Fist,180,Preference
995,participant_6,On_Left_Fist_180,2,On,Left,Fist,180,Preference
996,participant_7,On_Left_Fist_180,3,On,Left,Fist,180,Preference
997,participant_8,On_Left_Fist_180,1,On,Left,Fist,180,Preference
998,participant_9,On_Left_Fist_180,1,On,Left,Fist,180,Preference
999,participant_10,On_Left_Fist_180,1,On,Left,Fist,180,Preference
1000,participant_11,On_Left_Fist_180,3,On,Left,Fist,180,Preference
1001,participant_12,On_Left_Fist_180,3,On,Left,Fist,180,Preference
1002,participant_13,On_Left_Fist_180,3,On,Left,Fist,180,Preference
1003,participant_14,On_Left_Fist_180,1,On,Left,Fist,180,Preference
1004,participant_15,On_Left_Fist_180,3,On,Left,Fist,180,Preference
1005,participant_16,On_Left_Fist_180,5,On,Left,Fist,180,Preference
1006,participant_17,On_Left_Fist_180,5,On,Left,Fist,180,Preference
1007,participant_18,On_Left_Fist_180,1,On,Left,Fist,180,Preference
1008,participant_19,On_Left_Fist_180,2,On,Left,Fist,180,Preference
1009,participant_20,On_Left_Fist_180,2,On,Left,Fist,180,Preference
1010,participant_21,On_Left_Fist_180,2,On,Left,Fist,180,Preference
1011,participant_22,On_Left_Fist_180,1,On,Left,Fist,180,Preference
1012,participant_23,On_Left_Fist_180,3,On,Left,Fist,180,Preference
1013,participant_24,On_Left_Fist_180,2,On,Left,Fist,180,Preference
1014,participate_25,On_Left_Fist_180,3,On,Left,Fist,180,Preference
1015,participant_26,On_Left_Fist_180,2,On,Left,Fist,180,Preference
1016,participant_27,On_Left_Fist_180,2,On,Left,Fist,180,Preference
1017,participant_28,On_Left_Fist_180,1,On,Left,Fist,180,Preference
1018,participant_29,On_Left_Fist_180,1,On,Left,Fist,180,Preference
1019,participant_30,On_Left_Fist_180,3,On,Left,Fist,180,Preference
1020,participant_1,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1021,participant_2,On_Right_Fist_180,1,On,Right,Fist,180,Comfort
1022,participant_3,On_Right_Fist_180,3,On,Right,Fist,180,Comfort
1023,participant_4,On_Right_Fist_180,1,On,Right,Fist,180,Comfort
1024,participant_5,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1025,participant_6,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1026,participant_7,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1027,participant_8,On_Right_Fist_180,3,On,Right,Fist,180,Comfort
1028,participant_9,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1029,participant_10,On_Right_Fist_180,1,On,Right,Fist,180,Comfort
1030,participant_11,On_Right_Fist_180,3,On,Right,Fist,180,Comfort
1031,participant_12,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1032,participant_13,On_Right_Fist_180,3,On,Right,Fist,180,Comfort
1033,participant_14,On_Right_Fist_180,1,On,Right,Fist,180,Comfort
1034,participant_15,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1035,participant_16,On_Right_Fist_180,4,On,Right,Fist,180,Comfort
1036,participant_17,On_Right_Fist_180,3,On,Right,Fist,180,Comfort
1037,participant_18,On_Right_Fist_180,1,On,Right,Fist,180,Comfort
1038,participant_19,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1039,participant_20,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1040,participant_21,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1041,participant_22,On_Right_Fist_180,1,On,Right,Fist,180,Comfort
1042,participant_23,On_Right_Fist_180,3,On,Right,Fist,180,Comfort
1043,participant_24,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1044,participate_25,On_Right_Fist_180,3,On,Right,Fist,180,Comfort
1045,participant_26,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1046,participant_27,On_Right_Fist_180,4,On,Right,Fist,180,Comfort
1047,participant_28,On_Right_Fist_180,2,On,Right,Fist,180,Comfort
1048,participant_29,On_Right_Fist_180,1,On,Right,Fist,180,Comfort
1049,participant_30,On_Right_Fist_180,3,On,Right,Fist,180,Comfort
1050,participant_1,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1051,participant_2,On_Right_Fist_180,1,On,Right,Fist,180,Preference
1052,participant_3,On_Right_Fist_180,4,On,Right,Fist,180,Preference
1053,participant_4,On_Right_Fist_180,1,On,Right,Fist,180,Preference
1054,participant_5,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1055,participant_6,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1056,participant_7,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1057,participant_8,On_Right_Fist_180,3,On,Right,Fist,180,Preference
1058,participant_9,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1059,participant_10,On_Right_Fist_180,1,On,Right,Fist,180,Preference
1060,participant_11,On_Right_Fist_180,3,On,Right,Fist,180,Preference
1061,participant_12,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1062,participant_13,On_Right_Fist_180,3,On,Right,Fist,180,Preference
1063,participant_14,On_Right_Fist_180,1,On,Right,Fist,180,Preference
1064,participant_15,On_Right_Fist_180,3,On,Right,Fist,180,Preference
1065,participant_16,On_Right_Fist_180,5,On,Right,Fist,180,Preference
1066,participant_17,On_Right_Fist_180,5,On,Right,Fist,180,Preference
1067,participant_18,On_Right_Fist_180,1,On,Right,Fist,180,Preference
1068,participant_19,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1069,participant_20,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1070,participant_21,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1071,participant_22,On_Right_Fist_180,1,On,Right,Fist,180,Preference
1072,participant_23,On_Right_Fist_180,3,On,Right,Fist,180,Preference
1073,participant_24,On_Right_Fist_180,3,On,Right,Fist,180,Preference
1074,participate_25,On_Right_Fist_180,3,On,Right,Fist,180,Preference
1075,participant_26,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1076,participant_27,On_Right_Fist_180,4,On,Right,Fist,180,Preference
1077,participant_28,On_Right_Fist_180,2,On,Right,Fist,180,Preference
1078,participant_29,On_Right_Fist_180,1,On,Right,Fist,180,Preference
1079,participant_30,On_Right_Fist_180,3,On,Right,Fist,180,Preference
1080,participant_1,On_Left_Palm_0,3,On,Left,Palm,0,Comfort
1081,participant_2,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1082,participant_3,On_Left_Palm_0,3,On,Left,Palm,0,Comfort
1083,participant_4,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1084,participant_5,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1085,participant_6,On_Left_Palm_0,1,On,Left,Palm,0,Comfort
1086,participant_7,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1087,participant_8,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1088,participant_9,On_Left_Palm_0,3,On,Left,Palm,0,Comfort
1089,participant_10,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1090,participant_11,On_Left_Palm_0,3,On,Left,Palm,0,Comfort
1091,participant_12,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1092,participant_13,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1093,participant_14,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1094,participant_15,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1095,participant_16,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1096,participant_17,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1097,participant_18,On_Left_Palm_0,3,On,Left,Palm,0,Comfort
1098,participant_19,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1099,participant_20,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1100,participant_21,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1101,participant_22,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1102,participant_23,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1103,participant_24,On_Left_Palm_0,3,On,Left,Palm,0,Comfort
1104,participate_25,On_Left_Palm_0,3,On,Left,Palm,0,Comfort
1105,participant_26,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1106,participant_27,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1107,participant_28,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1108,participant_29,On_Left_Palm_0,4,On,Left,Palm,0,Comfort
1109,participant_30,On_Left_Palm_0,5,On,Left,Palm,0,Comfort
1110,participant_1,On_Left_Palm_0,3,On,Left,Palm,0,Preference
1111,participant_2,On_Left_Palm_0,3,On,Left,Palm,0,Preference
1112,participant_3,On_Left_Palm_0,4,On,Left,Palm,0,Preference
1113,participant_4,On_Left_Palm_0,4,On,Left,Palm,0,Preference
1114,participant_5,On_Left_Palm_0,2,On,Left,Palm,0,Preference
1115,participant_6,On_Left_Palm_0,1,On,Left,Palm,0,Preference
1116,participant_7,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1117,participant_8,On_Left_Palm_0,3,On,Left,Palm,0,Preference
1118,participant_9,On_Left_Palm_0,3,On,Left,Palm,0,Preference
1119,participant_10,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1120,participant_11,On_Left_Palm_0,3,On,Left,Palm,0,Preference
1121,participant_12,On_Left_Palm_0,4,On,Left,Palm,0,Preference
1122,participant_13,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1123,participant_14,On_Left_Palm_0,4,On,Left,Palm,0,Preference
1124,participant_15,On_Left_Palm_0,4,On,Left,Palm,0,Preference
1125,participant_16,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1126,participant_17,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1127,participant_18,On_Left_Palm_0,3,On,Left,Palm,0,Preference
1128,participant_19,On_Left_Palm_0,4,On,Left,Palm,0,Preference
1129,participant_20,On_Left_Palm_0,4,On,Left,Palm,0,Preference
1130,participant_21,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1131,participant_22,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1132,participant_23,On_Left_Palm_0,5,On,Left,Palm,0,Preference
